id,age,balance,housing,loan,campaign,Cluster
12581,56,938.0,0,1,2,1
12582,57,253.0,0,1,3,1
12583,42,506.0,1,1,2,0
12584,34,0.0,0,0,4,1
12585,27,-435.0,0,0,2,1
12586,51,0.0,0,1,11,1
12587,30,-130.0,1,1,2,0
12588,44,978.0,0,0,6,1
12589,33,0.0,0,0,2,1
12590,36,88.0,1,1,2,0
12591,56,94.0,0,0,1,1
12592,44,1080.0,0,1,3,1
12593,31,365.0,0,0,1,1
12594,47,321.0,1,1,1,0
12595,48,-19.0,0,1,1,1
12596,31,144.0,1,0,11,0
12597,39,192.0,0,0,1,1
12598,30,0.0,0,0,1,1
12599,30,656.0,0,1,1,1
12600,31,223.0,0,0,1,1
12601,49,-37.0,0,0,2,1
12602,26,128.0,0,0,1,1
12603,34,173.0,0,0,1,1
12604,36,75.0,1,0,4,0
12605,31,-36.0,1,1,1,0
12606,25,115.0,0,1,1,1
12607,42,1156.0,1,0,1,0
12608,32,335.0,1,1,1,0
12609,32,-59.0,0,1,1,1
12610,36,644.0,0,0,1,1
12611,46,655.0,0,1,1,1
12612,31,-322.0,0,1,1,1
12613,37,487.0,0,1,2,1
12614,26,-401.0,1,1,1,0
12615,36,2637.0,0,0,1,1
12616,31,33.0,0,0,2,1
12617,35,0.0,0,1,3,1
12618,30,5956.0,1,1,1,0
12619,36,59.0,1,1,1,0
12620,24,-346.0,1,0,2,0
12621,26,115.0,1,0,3,0
12622,27,243.0,0,1,1,1
12623,59,153.0,0,0,3,1
12624,36,0.0,0,0,1,1
12625,28,1143.0,1,1,3,0
12626,31,46.0,0,0,4,1
12627,35,0.0,0,1,1,1
12628,37,1265.0,0,1,1,1
12629,59,-110.0,0,1,1,1
12630,32,-28.0,0,1,1,1
12631,40,13.0,1,0,1,0
12632,29,-102.0,0,0,1,1
12633,41,6618.0,1,0,1,0
12634,25,34.0,0,1,1,1
12635,34,183.0,0,1,1,1
12636,37,1210.0,0,0,1,1
12637,26,-333.0,0,1,1,1
12638,36,678.0,0,1,3,1
12639,56,1347.0,0,1,2,1
12640,29,2802.0,0,1,2,1
12641,31,-27.0,0,0,2,1
12642,57,156.0,0,1,2,1
12643,30,218.0,0,0,2,1
12644,28,934.0,1,0,2,0
12645,45,184.0,1,1,2,0
12646,26,36.0,0,1,2,1
12647,51,328.0,0,0,1,1
12648,50,453.0,0,1,1,1
12649,45,8.0,0,1,1,1
12650,37,60.0,0,1,3,1
12651,29,339.0,0,0,3,1
12652,31,134.0,0,1,6,1
12653,44,1697.0,1,0,2,0
12654,48,19.0,0,1,1,1
12655,53,207.0,0,1,1,1
12656,26,177.0,0,1,1,1
12657,61,-492.0,0,1,1,1
12658,27,35.0,0,0,1,1
12659,54,466.0,0,0,1,1
12660,43,105.0,0,1,2,1
12661,31,19.0,0,0,2,1
12662,27,126.0,1,1,4,0
12663,28,-127.0,1,0,3,0
12664,50,1329.0,1,1,2,0
12665,29,343.0,0,0,2,1
12666,25,192.0,0,0,2,1
12667,38,43.0,0,1,3,1
12668,36,-272.0,0,1,6,1
12669,32,4805.0,0,1,3,1
12670,44,1146.0,0,0,2,1
12671,37,380.0,1,1,2,0
12672,48,1355.0,0,0,2,1
12673,30,215.0,0,1,2,1
12674,54,187.0,0,1,3,1
12675,36,0.0,0,0,3,1
12676,33,555.0,0,1,2,1
12677,34,295.0,1,1,1,0
12678,28,-116.0,0,1,1,1
12679,33,4385.0,0,1,1,1
12680,30,137.0,0,0,1,1
12681,34,296.0,0,0,4,1
12682,35,534.0,0,0,3,1
12683,44,93.0,0,0,2,1
12684,36,-27.0,1,1,4,0
12685,49,-157.0,1,0,3,0
12686,55,49.0,1,0,4,0
12687,51,216.0,0,0,2,1
12688,51,1421.0,1,0,5,0
12689,38,222.0,1,1,5,0
12690,59,1728.0,0,0,2,1
12691,54,5253.0,1,1,19,0
12692,43,47.0,1,0,5,0
12693,60,2648.0,0,0,2,1
12694,34,0.0,0,0,3,1
12695,31,-182.0,1,0,2,0
12696,43,-313.0,0,1,4,1
12697,53,465.0,1,0,2,0
12698,47,25.0,1,1,3,0
12699,59,147.0,0,0,3,1
12700,39,551.0,0,1,5,1
12701,56,58.0,0,1,6,1
12702,41,650.0,1,0,5,0
12703,41,1618.0,1,0,2,0
12704,60,-63.0,1,0,5,0
12705,58,4850.0,0,0,2,1
12706,56,409.0,1,0,6,0
12707,36,0.0,1,0,6,0
12708,39,1007.0,1,0,2,0
12709,46,312.0,1,0,2,0
12710,58,820.0,1,0,4,0
12711,52,3369.0,0,0,2,1
12712,41,841.0,1,0,2,0
12713,59,-1336.0,0,1,2,1
12714,35,634.0,0,0,2,1
12715,43,0.0,0,0,3,1
12716,50,9301.0,1,0,4,0
12717,49,486.0,0,0,5,1
12718,51,34.0,0,1,1,1
12719,39,506.0,1,0,2,0
12720,38,1444.0,1,0,2,0
12721,30,0.0,1,0,2,0
12722,41,923.0,1,0,3,0
12723,45,-44.0,1,0,2,0
12724,54,413.0,0,0,9,1
12725,47,3531.0,1,0,6,0
12726,53,243.0,1,0,2,0
12727,41,484.0,1,0,3,0
12728,42,213.0,1,0,3,0
12729,33,170.0,0,0,1,1
12730,34,-236.0,1,0,4,0
12731,54,1613.0,1,0,3,0
12732,37,555.0,0,0,2,1
12733,59,1914.0,1,0,3,0
12734,38,2220.0,0,0,2,1
12735,27,450.0,1,0,3,0
12736,59,553.0,1,0,3,0
12737,31,92.0,1,0,2,0
12738,42,0.0,0,0,2,1
12739,45,1805.0,0,0,1,1
12740,37,1523.0,0,1,2,1
12741,42,3407.0,0,0,2,1
12742,40,254.0,1,0,3,0
12743,42,11.0,0,0,3,1
12744,27,1609.0,1,0,3,0
12745,45,1447.0,1,1,2,0
12746,43,27.0,0,0,4,1
12747,41,125.0,0,0,4,1
12748,47,0.0,0,0,1,1
12749,47,1797.0,0,0,4,1
12750,44,2.0,0,1,2,1
12751,46,2911.0,0,0,9,1
12752,40,1395.0,1,1,2,0
12753,33,522.0,0,1,4,1
12754,36,776.0,0,1,3,1
12755,25,0.0,0,0,1,1
12756,45,879.0,0,0,2,1
12757,27,266.0,0,1,1,1
12758,43,29.0,0,0,8,1
12759,37,1633.0,0,0,2,1
12760,47,12245.0,0,0,3,1
12761,48,666.0,1,0,6,0
12762,30,-134.0,1,1,1,0
12763,35,0.0,1,0,4,0
12764,59,1247.0,0,0,8,1
12765,46,926.0,0,0,5,1
12766,43,-796.0,0,0,4,1
12767,52,493.0,0,0,6,1
12768,37,343.0,1,1,7,0
12769,45,268.0,0,0,14,1
12770,54,92.0,0,1,4,1
12771,28,0.0,0,0,1,1
12772,42,6573.0,1,0,4,0
12773,44,182.0,1,1,4,0
12774,57,1143.0,0,0,3,1
12775,46,4044.0,0,0,3,1
12776,27,77.0,0,1,1,1
12777,51,1327.0,0,0,2,1
12778,29,488.0,0,1,1,1
12779,57,0.0,0,0,1,1
12780,59,23.0,0,0,1,1
12781,57,808.0,0,0,1,1
12782,26,-236.0,1,1,1,0
12783,36,-274.0,0,0,1,1
12784,35,12.0,0,0,1,1
12785,40,-1.0,0,0,1,1
12786,51,505.0,0,1,1,1
12787,45,88.0,0,1,1,1
12788,33,777.0,0,0,1,1
12789,53,0.0,0,0,1,1
12790,39,366.0,1,1,1,0
12791,43,460.0,0,1,1,1
12792,60,3427.0,0,0,1,1
12793,28,332.0,0,0,1,1
12794,46,967.0,0,0,3,1
12795,56,21.0,0,0,1,1
12796,32,2559.0,0,0,1,1
12797,32,1604.0,0,1,1,1
12798,34,-2.0,0,1,1,1
12799,30,0.0,0,0,1,1
12800,51,505.0,1,0,4,0
12801,29,0.0,0,1,1,1
12802,35,2110.0,0,1,1,1
12803,29,0.0,1,0,15,0
12804,31,1.0,0,1,1,1
12805,40,0.0,0,1,1,1
12806,29,57.0,0,1,1,1
12807,44,398.0,0,0,3,1
12808,32,-1139.0,1,0,1,0
12809,36,537.0,0,1,6,1
12810,40,351.0,0,1,1,1
12811,37,0.0,0,0,3,1
12812,45,-57.0,0,1,1,1
12813,55,3068.0,0,0,3,1
12814,39,2319.0,0,0,1,1
12815,25,437.0,0,1,1,1
12816,41,879.0,0,1,4,1
12817,34,232.0,0,0,1,1
12818,37,-117.0,0,1,1,1
12819,51,3003.0,1,0,3,0
12820,35,0.0,0,1,1,1
12821,49,-167.0,0,0,1,1
12822,28,909.0,0,1,1,1
12823,26,428.0,0,1,1,1
12824,27,54.0,1,1,1,0
12825,45,-176.0,0,1,1,1
12826,34,564.0,0,1,1,1
12827,27,221.0,0,1,1,1
12828,35,35.0,1,0,4,0
12829,48,8.0,0,1,1,1
12830,33,149.0,0,1,1,1
12831,31,475.0,0,0,1,1
12832,40,29.0,0,0,2,1
12833,56,977.0,0,0,1,1
12834,29,161.0,0,1,1,1
12835,40,492.0,0,1,2,1
12836,35,0.0,0,0,11,1
12837,30,40.0,1,1,1,0
12838,59,13718.0,0,0,6,1
12839,34,205.0,1,1,1,0
12840,26,123.0,0,1,1,1
12841,41,0.0,0,1,3,1
12842,31,0.0,0,0,1,1
12843,58,2146.0,0,0,3,1
12844,35,63.0,0,1,2,1
12845,27,-428.0,0,0,1,1
12846,40,0.0,0,0,1,1
12847,52,-1014.0,0,1,1,1
12848,38,-228.0,1,0,4,0
12849,30,-42.0,0,0,2,1
12850,25,218.0,0,1,1,1
12851,57,282.0,0,1,12,1
12852,29,123.0,0,1,1,1
12853,48,14.0,0,1,1,1
12854,29,247.0,0,1,1,1
12855,31,-6.0,0,1,2,1
12856,38,216.0,0,0,3,1
12857,29,-28.0,0,0,1,1
12858,40,326.0,1,1,1,0
12859,31,119.0,0,0,1,1
12860,34,69.0,0,0,1,1
12861,29,707.0,0,0,1,1
12862,44,-227.0,0,1,1,1
12863,41,1085.0,1,1,1,0
12864,34,368.0,0,1,1,1
12865,35,25.0,0,1,1,1
12866,43,-132.0,1,1,2,0
12867,59,1265.0,0,1,1,1
12868,46,700.0,0,1,1,1
12869,55,82.0,0,1,1,1
12870,41,1529.0,0,0,6,1
12871,59,623.0,1,0,4,0
12872,39,-241.0,1,1,4,0
12873,26,278.0,1,1,1,0
12874,33,1834.0,1,0,3,0
12875,32,-398.0,0,1,2,1
12876,41,0.0,0,0,4,1
12877,29,-597.0,0,0,2,1
12878,31,16.0,0,0,1,1
12879,37,10.0,0,1,2,1
12880,50,-79.0,0,1,1,1
12881,27,338.0,0,1,1,1
12882,47,-50.0,0,1,1,1
12883,47,-239.0,1,1,3,0
12884,47,333.0,0,0,1,1
12885,51,867.0,1,0,3,0
12886,57,-37.0,0,1,1,1
12887,44,0.0,1,0,4,0
12888,51,1392.0,0,0,3,1
12889,28,-196.0,0,0,1,1
12890,41,0.0,1,1,1,0
12891,30,269.0,0,1,2,1
12892,25,913.0,1,0,4,0
12893,32,-267.0,0,1,1,1
12894,40,193.0,1,1,1,0
12895,31,78.0,1,1,1,0
12896,30,85.0,1,1,1,0
12897,25,111.0,0,1,1,1
12898,45,226.0,0,0,2,1
12899,49,-354.0,0,1,1,1
12900,32,212.0,0,0,5,1
12901,52,9444.0,0,0,3,1
12902,35,14.0,0,0,2,1
12903,60,468.0,0,0,2,1
12904,33,-15.0,0,1,2,1
12905,43,1530.0,0,0,3,1
12906,42,1133.0,1,0,3,0
12907,50,680.0,0,0,5,1
12908,33,329.0,1,1,4,0
12909,42,473.0,1,0,5,0
12910,26,-8019.0,0,1,3,1
12911,25,226.0,0,0,2,1
12912,26,383.0,1,1,2,0
12913,39,1.0,0,1,1,1
12914,39,27.0,0,1,1,1
12915,31,49.0,1,0,1,0
12916,52,1023.0,0,0,6,1
12917,28,1507.0,0,0,1,1
12918,46,3969.0,0,0,5,1
12919,28,198.0,0,0,1,1
12920,54,0.0,0,1,1,1
12921,45,55.0,0,0,3,1
12922,58,124.0,1,0,7,0
12923,42,419.0,0,0,3,1
12924,34,-72.0,1,0,5,0
12925,50,0.0,0,0,2,1
12926,59,3372.0,0,0,1,1
12927,56,58932.0,0,0,2,1
12928,58,-354.0,1,1,1,0
12929,31,-513.0,0,1,1,1
12930,58,916.0,0,0,4,1
12931,25,402.0,0,1,1,1
12932,32,22.0,0,0,1,1
12933,38,433.0,0,0,3,1
12934,33,1326.0,0,1,2,1
12935,37,147.0,1,0,30,0
12936,38,76.0,1,0,3,0
12937,31,1598.0,1,0,33,0
12938,52,497.0,0,1,2,1
12939,27,145.0,0,1,3,1
12940,25,0.0,0,0,1,1
12941,31,383.0,0,1,1,1
12942,35,1361.0,0,1,11,1
12943,28,-1270.0,0,1,2,1
12944,29,-305.0,1,1,1,0
12945,33,2284.0,1,1,2,0
12946,39,0.0,0,0,5,1
12947,47,-594.0,1,1,4,0
12948,39,18.0,0,0,3,1
12949,50,1717.0,0,0,8,1
12950,50,387.0,0,0,8,1
12951,49,96.0,0,0,2,1
12952,44,5038.0,0,0,7,1
12953,28,1581.0,0,1,2,1
12954,31,8.0,0,0,3,1
12955,47,1152.0,0,0,13,1
12956,30,101.0,1,1,3,0
12957,29,218.0,0,0,2,1
12958,51,720.0,0,0,5,1
12959,44,0.0,1,0,3,0
12960,43,-213.0,0,1,2,1
12961,44,300.0,1,0,3,0
12962,41,-396.0,1,0,4,0
12963,59,55.0,0,0,20,1
12964,49,766.0,1,0,4,0
12965,31,9.0,0,0,2,1
12966,50,223.0,0,0,5,1
12967,33,0.0,0,1,4,1
12968,58,853.0,0,0,3,1
12969,36,1346.0,0,0,7,1
12970,35,122.0,0,0,4,1
12971,30,52.0,0,1,1,1
12972,27,1659.0,0,1,3,1
12973,35,126.0,0,1,2,1
12974,53,143.0,1,0,5,0
12975,35,1688.0,1,0,4,0
12976,60,-108.0,0,1,2,1
12977,27,102.0,0,1,2,1
12978,54,203.0,1,0,8,0
12979,48,252.0,0,0,5,1
12980,40,-626.0,1,0,4,0
12981,26,6.0,0,1,3,1
12982,38,0.0,1,1,5,0
12983,31,76.0,0,1,4,1
12984,46,14.0,0,0,1,1
12985,27,1117.0,1,0,4,0
12986,53,1086.0,0,0,5,1
12987,40,-23.0,0,1,3,1
12988,43,128.0,1,0,2,0
12989,37,897.0,1,0,2,0
12990,31,-367.0,1,1,2,0
12991,28,-228.0,1,1,3,0
12992,43,8.0,0,0,5,1
12993,28,619.0,0,0,2,1
12994,47,24.0,0,1,2,1
12995,43,42.0,0,0,1,1
12996,57,-40.0,0,1,1,1
12997,58,282.0,0,1,1,1
12998,25,267.0,0,0,2,1
12999,31,726.0,0,0,2,1
13000,47,50.0,0,0,3,1
13001,43,1926.0,0,0,13,1
13002,27,379.0,0,1,2,1
13003,45,4688.0,0,0,10,1
13004,31,256.0,1,0,24,0
13005,33,-805.0,0,0,2,1
13006,31,-2.0,0,1,2,1
13007,32,473.0,1,0,5,0
13008,41,175.0,0,0,1,1
13009,31,-407.0,0,1,1,1
13010,30,148.0,0,1,3,1
13011,44,-24.0,0,0,1,1
13012,28,305.0,0,0,1,1
13013,31,2.0,0,1,1,1
13014,36,-308.0,1,0,11,0
13015,25,3.0,0,0,1,1
13016,25,-55.0,1,1,1,0
13017,27,52.0,0,1,1,1
13018,60,1573.0,0,0,15,1
13019,36,-395.0,1,0,17,0
13020,49,4140.0,0,0,4,1
13021,25,495.0,0,0,3,1
13022,46,74.0,1,0,11,0
13023,50,92.0,0,1,1,1
13024,50,5.0,0,0,1,1
13025,33,568.0,0,0,1,1
13026,42,4314.0,0,0,1,1
13027,30,312.0,0,0,1,1
13028,42,24.0,0,0,1,1
13029,28,54.0,0,1,1,1
13030,34,412.0,1,1,1,0
13031,33,-139.0,0,0,1,1
13032,26,-306.0,0,1,1,1
13033,29,210.0,0,1,1,1
13034,28,551.0,0,1,1,1
13035,32,31.0,0,1,1,1
13036,45,0.0,0,1,7,1
13037,59,184.0,0,0,1,1
13038,46,562.0,0,0,1,1
13039,32,2102.0,1,0,1,0
13040,44,193.0,0,1,2,1
13041,26,5.0,0,0,3,1
13042,53,66.0,0,1,1,1
13043,46,-169.0,1,1,1,0
13044,35,2643.0,0,1,1,1
13045,56,12.0,0,0,1,1
13046,60,75.0,0,1,1,1
13047,36,-257.0,0,0,26,1
13048,29,170.0,1,0,1,0
13049,60,-85.0,0,1,2,1
13050,55,979.0,0,1,1,1
13051,27,136.0,0,1,1,1
13052,33,-258.0,0,0,1,1
13053,33,99.0,0,0,1,1
13054,55,150.0,0,0,1,1
13055,28,476.0,0,0,1,1
13056,28,226.0,0,1,1,1
13057,26,-378.0,0,1,1,1
13058,31,296.0,0,1,4,1
13059,39,1661.0,0,1,1,1
13060,26,122.0,0,1,1,1
13061,27,-90.0,0,1,1,1
13062,42,1322.0,1,1,1,0
13063,42,-272.0,0,0,1,1
13064,34,-133.0,1,0,1,0
13065,32,2.0,1,1,1,0
13066,35,0.0,0,0,1,1
13067,33,-627.0,1,1,1,0
13068,52,-468.0,0,0,1,1
13069,30,0.0,0,1,1,1
13070,25,1098.0,1,1,1,0
13071,34,191.0,0,0,1,1
13072,45,-605.0,1,0,5,0
13073,27,-400.0,0,1,1,1
13074,36,68.0,0,1,4,1
13075,51,38.0,0,1,3,1
13076,26,291.0,0,1,1,1
13077,32,2.0,0,0,1,1
13078,58,264.0,1,1,3,0
13079,57,1029.0,0,1,1,1
13080,56,87.0,0,0,2,1
13081,58,1457.0,1,0,4,0
13082,25,-220.0,0,0,1,1
13083,34,-97.0,1,1,2,0
13084,27,0.0,0,1,1,1
13085,29,1274.0,0,0,1,1
13086,36,128.0,0,0,1,1
13087,46,3.0,0,0,1,1
13088,32,642.0,0,1,1,1
13089,55,137.0,0,0,1,1
13090,28,455.0,0,0,1,1
13091,26,-35.0,0,1,1,1
13092,39,230.0,0,1,1,1
13093,55,51.0,0,0,1,1
13094,33,-54.0,0,1,1,1
13095,29,7.0,0,1,1,1
13096,45,12389.0,0,1,1,1
13097,25,2.0,0,0,1,1
13098,55,22.0,0,1,1,1
13099,32,-197.0,0,1,1,1
13100,25,0.0,0,1,3,1
13101,28,144.0,0,1,1,1
13102,34,-480.0,1,1,1,0
13103,26,350.0,0,0,1,1
13104,56,175.0,0,1,1,1
13105,26,551.0,0,0,1,1
13106,33,621.0,0,0,1,1
13107,55,197.0,0,1,1,1
13108,25,0.0,0,1,1,1
13109,38,-14.0,0,1,1,1
13110,27,87.0,0,0,1,1
13111,58,-230.0,0,1,2,1
13112,25,101.0,0,1,3,1
13113,42,1556.0,0,1,1,1
13114,40,-45.0,0,1,1,1
13115,30,139.0,0,1,2,1
13116,26,-90.0,0,1,1,1
13117,58,-509.0,0,1,1,1
13118,59,830.0,0,1,1,1
13119,48,1106.0,0,1,1,1
13120,59,136.0,0,1,1,1
13121,34,-199.0,0,1,1,1
13122,53,-834.0,1,1,1,0
13123,42,-283.0,0,1,2,1
13124,25,218.0,0,1,1,1
13125,25,1923.0,0,1,1,1
13126,28,2736.0,0,0,1,1
13127,41,26.0,0,0,1,1
13128,45,-688.0,0,1,1,1
13129,29,50.0,0,0,2,1
13130,25,314.0,0,1,1,1
13131,51,564.0,0,1,2,1
13132,26,33.0,0,1,1,1
13133,27,1007.0,0,0,1,1
13134,39,87.0,0,0,1,1
13135,30,-145.0,0,1,1,1
13136,25,-44.0,0,1,1,1
13137,29,0.0,0,1,2,1
13138,39,130.0,0,0,2,1
13139,27,0.0,0,1,1,1
13140,28,1294.0,1,0,2,0
13141,38,338.0,0,1,1,1
13142,60,280.0,0,0,1,1
13143,26,74.0,0,0,1,1
13144,42,2699.0,0,0,2,1
13145,51,3604.0,0,1,1,1
13146,30,1177.0,0,1,2,1
13147,25,102.0,0,1,2,1
13148,42,-150.0,0,1,3,1
13149,28,2322.0,0,0,4,1
13150,33,1248.0,0,0,1,1
13151,54,3.0,0,1,1,1
13152,42,478.0,0,1,1,1
13153,44,26.0,0,0,1,1
13154,31,229.0,0,0,2,1
13155,56,51439.0,0,1,1,1
13156,28,510.0,1,1,2,0
13157,32,252.0,0,1,2,1
13158,55,67.0,0,0,2,1
13159,31,731.0,0,1,1,1
13160,35,148.0,0,1,1,1
13161,26,68.0,0,1,3,1
13162,40,143.0,0,1,2,1
13163,33,870.0,0,1,3,1
13164,25,4280.0,0,1,2,1
13165,28,517.0,0,1,1,1
13166,41,120.0,0,1,1,1
13167,37,33.0,0,1,2,1
13168,59,3540.0,0,0,1,1
13169,57,2137.0,0,0,7,1
13170,34,28.0,0,1,1,1
13171,54,-547.0,0,0,1,1
13172,50,-315.0,0,1,1,1
13173,52,786.0,0,0,1,1
13174,59,1.0,0,1,1,1
13175,33,37.0,0,1,1,1
13176,53,0.0,0,1,1,1
13177,26,8303.0,0,0,2,1
13178,45,854.0,0,1,1,1
13179,56,-273.0,0,0,2,1
13180,41,-692.0,1,0,2,0
13181,35,28.0,0,1,1,1
13182,55,971.0,0,1,1,1
13183,28,3694.0,0,1,2,1
13184,60,1141.0,0,1,2,1
13185,35,793.0,0,1,1,1
13186,51,35.0,0,1,4,1
13187,36,30.0,0,1,5,1
13188,34,280.0,0,0,2,1
13189,33,0.0,0,0,2,1
13190,30,2261.0,1,1,2,0
13191,35,46.0,0,0,3,1
13192,56,307.0,0,1,1,1
13193,56,306.0,0,1,1,1
13194,49,13229.0,0,1,2,1
13195,41,-3.0,0,0,1,1
13196,57,4442.0,0,0,6,1
13197,33,1.0,1,0,1,0
13198,29,-478.0,0,1,2,1
13199,36,356.0,0,0,1,1
13200,29,290.0,1,1,1,0
13201,45,1343.0,0,1,1,1
13202,26,81.0,0,1,2,1
13203,51,272.0,0,1,1,1
13204,46,2775.0,0,1,1,1
13205,29,359.0,1,0,1,0
13206,52,288.0,1,0,2,0
13207,45,3493.0,1,0,1,0
13208,30,1249.0,0,0,4,1
13209,33,0.0,0,1,1,1
13210,29,0.0,1,0,1,0
13211,36,5.0,1,0,1,0
13212,60,598.0,0,1,1,1
13213,35,790.0,0,0,1,1
13214,33,0.0,1,0,1,0
13215,36,795.0,0,1,2,1
13216,28,1296.0,1,1,5,0
13217,39,188.0,0,0,1,1
13218,36,0.0,0,0,1,1
13219,43,-392.0,0,1,1,1
13220,47,0.0,1,0,1,0
13221,25,628.0,0,0,1,1
13222,34,233.0,1,1,1,0
13223,60,725.0,1,0,1,0
13224,25,0.0,0,0,1,1
13225,52,414.0,1,0,1,0
13226,30,4.0,0,0,3,1
13227,38,1508.0,0,1,2,1
13228,54,175.0,0,1,1,1
13229,31,152.0,1,1,1,0
13230,29,-32.0,0,1,1,1
13231,37,277.0,0,1,2,1
13232,28,882.0,0,1,2,1
13233,51,415.0,0,0,2,1
13234,55,477.0,0,0,1,1
13235,52,380.0,1,1,1,0
13236,55,-246.0,0,1,2,1
13237,25,142.0,1,0,2,0
13238,34,-2.0,0,1,1,1
13239,59,96.0,0,1,1,1
13240,28,-126.0,0,1,4,1
13241,58,279.0,0,0,5,1
13242,45,146.0,0,0,1,1
13243,60,49.0,0,1,2,1
13244,29,9.0,0,1,2,1
13245,55,1221.0,0,1,1,1
13246,54,1063.0,0,1,3,1
13247,34,434.0,0,0,3,1
13248,27,108.0,0,1,2,1
13249,50,1293.0,0,1,1,1
13250,38,10.0,0,0,3,1
13251,52,3554.0,0,1,1,1
13252,59,439.0,0,1,1,1
13253,49,1838.0,1,0,1,0
13254,44,0.0,0,0,2,1
13255,35,57.0,0,1,2,1
13256,28,81.0,0,1,1,1
13257,43,328.0,0,1,1,1
13258,31,4.0,1,1,1,0
13259,42,2476.0,1,0,1,0
13260,28,1252.0,1,1,4,0
13261,38,0.0,0,0,1,1
13262,52,0.0,0,0,2,1
13263,57,75.0,0,0,8,1
13264,30,307.0,1,1,2,0
13265,27,167.0,0,1,2,1
13266,28,19.0,0,0,4,1
13267,31,-329.0,1,0,3,0
13268,32,-299.0,1,0,2,0
13269,40,2840.0,1,0,4,0
13270,45,1477.0,1,0,1,0
13271,38,0.0,0,0,3,1
13272,52,350.0,0,1,2,1
13273,56,663.0,0,1,3,1
13274,31,485.0,0,1,2,1
13275,42,-29.0,0,1,2,1
13276,32,0.0,0,0,3,1
13277,35,629.0,0,1,2,1
13278,37,89.0,0,1,4,1
13279,45,-243.0,0,1,2,1
13280,58,913.0,0,1,6,1
13281,30,57.0,0,1,2,1
13282,48,-509.0,0,1,3,1
13283,28,31.0,0,0,2,1
13284,54,-16.0,0,1,2,1
13285,36,110.0,0,0,2,1
13286,41,-329.0,0,1,3,1
13287,25,86.0,0,1,2,1
13288,33,969.0,0,0,3,1
13289,49,1040.0,0,0,2,1
13290,39,7711.0,1,0,1,0
13291,30,137.0,0,1,2,1
13292,59,468.0,1,0,1,0
13293,54,758.0,1,1,1,0
13294,57,5.0,1,0,1,0
13295,60,0.0,1,0,1,0
13296,32,-1.0,0,0,2,1
13297,29,640.0,0,0,2,1
13298,27,-59.0,0,1,3,1
13299,26,102.0,0,1,2,1
13300,41,17.0,0,0,3,1
13301,26,0.0,0,0,2,1
13302,40,1011.0,1,0,12,0
13303,26,370.0,0,1,4,1
13304,47,-107.0,0,0,2,1
13305,36,2309.0,1,0,2,0
13306,57,0.0,0,0,3,1
13307,51,313.0,0,1,1,1
13308,60,164.0,0,1,1,1
13309,41,19.0,0,1,5,1
13310,26,-128.0,0,1,2,1
13311,34,123.0,1,0,3,0
13312,29,-37.0,1,0,35,0
13313,54,8.0,0,1,2,1
13314,27,5262.0,0,1,9,1
13315,35,329.0,0,1,3,1
13316,59,1726.0,0,1,3,1
13317,30,77.0,0,1,4,1
13318,25,189.0,0,1,2,1
13319,47,-406.0,0,1,5,1
13320,27,202.0,1,0,2,0
13321,45,857.0,0,0,7,1
13322,28,420.0,0,1,3,1
13323,45,0.0,1,0,1,0
13324,36,-74.0,1,1,2,0
13325,37,128.0,1,0,3,0
13326,32,191.0,0,0,4,1
13327,44,1139.0,0,1,2,1
13328,27,-110.0,0,1,2,1
13329,25,224.0,0,1,4,1
13330,30,245.0,0,1,2,1
13331,26,158.0,0,1,4,1
13332,39,1551.0,0,0,7,1
13333,27,-151.0,0,0,2,1
13334,41,-516.0,0,1,3,1
13335,28,283.0,1,0,3,0
13336,42,-1.0,1,0,2,0
13337,41,97.0,0,1,2,1
13338,26,16.0,0,1,2,1
13339,29,313.0,0,1,2,1
13340,44,5068.0,0,0,2,1
13341,55,859.0,0,0,1,1
13342,49,0.0,0,1,3,1
13343,34,567.0,0,1,3,1
13344,27,13.0,1,0,1,0
13345,56,339.0,0,0,3,1
13346,60,874.0,0,0,3,1
13347,59,21.0,0,0,3,1
13348,59,302.0,0,1,2,1
13349,32,61.0,1,0,5,0
13350,28,-469.0,1,0,3,0
13351,58,136.0,1,0,1,0
13352,41,232.0,0,0,3,1
13353,49,177.0,1,1,1,0
13354,47,1890.0,0,0,1,1
13355,43,48.0,1,0,1,0
13356,46,-121.0,1,1,4,0
13357,56,61.0,0,1,1,1
13358,33,6.0,1,0,1,0
13359,52,4873.0,0,0,9,1
13360,34,145.0,0,0,5,1
13361,32,4.0,1,1,1,0
13362,32,123.0,1,0,4,0
13363,30,374.0,1,0,2,0
13364,47,125.0,0,0,2,1
13365,49,884.0,1,0,3,0
13366,57,10.0,0,0,3,1
13367,42,0.0,1,0,1,0
13368,52,49.0,0,1,5,1
13369,38,618.0,0,0,1,1
13370,27,154.0,0,1,1,1
13371,32,611.0,1,1,1,0
13372,41,0.0,1,0,1,0
13373,36,199.0,1,0,1,0
13374,43,0.0,0,0,1,1
13375,58,941.0,0,1,1,1
13376,34,1.0,1,0,1,0
13377,40,275.0,1,0,1,0
13378,38,121.0,1,1,2,0
13379,34,31.0,0,1,3,1
13380,44,-948.0,1,1,2,0
13381,44,773.0,0,1,1,1
13382,47,0.0,1,0,1,0
13383,31,1.0,1,0,1,0
13384,41,112.0,1,0,1,0
13385,57,950.0,1,0,1,0
